Ticker,Company,Sector,Industry,MarketCap,P/E,FwdP/E,InsiderOwn,EarningsDate,Volume,Price,RS,Date,ATH,52W High,U/D,^IXIC Total,Total,Prev Total,No1,No4,No5,No6,SMA10,EMA8,EMA21,SMA50,SMA200,EMA8 Gap,SMA200 Gap,Volume SMA50,BuyFlg1,BuyFlg2,BuyFlg4,BuyingFlg
SNX,TD Synnex Corp,Technology,Electronics & Computer Distribution,9.02B,15.09,7.74,30.34%,Jan 09/b,"615,042",101.23,,,,,,,,,,,,,,,,,,,,,,,,
CZR,Caesars Entertainment Inc,Consumer Cyclical,Resorts & Casinos,8.98B,11.39,17.58,4.71%,Feb 20/a,"7,290,469",41.65,,,,,,,,,,,,,,,,,,,,,,,,
CW,Curtiss-Wright Corp.,Industrials,Aerospace & Defense,8.98B,25.52,21.16,0.53%,Feb 14/a,"131,646",234.79,,,,,,,,,,,,,,,,,,,,,,,,
HLI,Houlihan Lokey Inc,Financial,Capital Markets,8.97B,32.16,22.63,24.85%,Feb 01/a,"357,811",129.58,,,,,,,,,,,,,,,,,,,,,,,,
LBRDA,Liberty Broadband Corp,Communication Services,Telecom Services,8.96B,13.02,7.31,88.66%,Feb 16/b,"239,987",61.33,,,,,,,,,,,,,,,,,,,,,,,,
SKX,"Skechers U S A, Inc.",Consumer Cyclical,Footwear & Accessories,8.95B,16.66,12.60,14.13%,Feb 01/a,"1,704,967",58.13,,,,,,,,,,,,,,,,,,,,,,,,
LBRDK,Liberty Broadband Corp,Communication Services,Telecom Services,8.90B,12.93,6.86,20.51%,Feb 16/b,"2,663,745",60.90,,,,,,,,,,,,,,,,,,,,,,,,
IEP,Icahn Enterprises L P,Energy,Oil & Gas Refining & Marketing,8.85B,-,22.21,0.45%,Nov 03/b,"1,602,052",21.54,,,,,,,,,,,,,,,,,,,,,,,,
CHE,Chemed Corp.,Healthcare,Medical Care Facilities,8.83B,36.29,25.47,2.40%,Feb 27/a,"76,821",586.04,,,,,,,,,,,,,,,,,,,,,,,,
CCK,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,8.82B,19.45,10.70,0.93%,Feb 05/a,"1,155,496",73.14,,,,,,,,,,,,,,,,,,,,,,,,
FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,8.82B,30.89,25.33,1.92%,Feb 22/a,"408,731",247.00,,,,,,,,,,,,,,,,,,,,,,,,
OLED,Universal Display Corp.,Technology,Electronic Components,8.80B,43.10,38.57,7.71%,Feb 22/a,"333,559",185.82,,,,,,,,,,,,,,,,,,,,,,,,
JLL,Jones Lang Lasalle Inc.,Real Estate,Real Estate Services,8.72B,38.90,16.00,0.87%,Feb 27/b,"230,002",183.37,,,,,,,,,,,,,,,,,,,,,,,,
S,SentinelOne Inc,Technology,Software - Infrastructure,8.71B,-,462.99,23.07%,Mar 13/a,"4,309,292",29.15,,,,,,,,,,,,,,,,,,,,,,,,
EGP,"Eastgroup Properties, Inc.",Real Estate,REIT - Industrial,8.70B,41.16,36.49,1.38%,Feb 07/a,"290,608",181.48,,,,,,,,,,,,,,,,,,,,,,,,
TPX,Tempur Sealy International Inc,Consumer Cyclical,"Furnishings, Fixtures & Appliances",8.70B,24.35,-,3.63%,Feb 08/b,"1,581,326",50.48,,,,,,,,,,,,,,,,,,,,,,,,
JEF,Jefferies Financial Group Inc,Financial,Capital Markets,8.69B,37.17,9.65,26.73%,Jan 08/a,"830,596",41.02,,,,,,,,,,,,,,,,,,,,,,,,
SEIC,SEI Investments Co.,Financial,Asset Management,8.69B,19.16,15.29,17.83%,Jan 31/a,"751,018",66.27,,,,,,,,,,,,,,,,,,,,,,,,
FTI,TechnipFMC plc,Energy,Oil & Gas Equipment & Services,8.68B,-,17.38,1.15%,Feb 22/b,"3,684,459",19.94,,,,,,,,,,,,,,,,,,,,,,,,
CHDN,"Churchill Downs, Inc.",Consumer Cyclical,Gambling,8.67B,24.70,20.80,9.58%,Feb 21/a,"354,164",116.25,,,,,,,,,,,,,,,,,,,,,,,,
MTN,Vail Resorts Inc.,Consumer Cyclical,Resorts & Casinos,8.66B,42.35,21.90,1.17%,Mar 11/a,"368,258",228.14,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Webster Financial Corp.,Financial,Banks - Regional,8.63B,9.63,7.40,0.88%,Jan 23/b,"729,869",47.21,,,,,,,,,,,,,,,,,,,,,,,,
COHR,Coherent Corp,Technology,Scientific & Technical Instruments,8.62B,-,18.80,3.38%,Feb 05/a,"3,615,235",56.78,,,,,,,,,,,,,,,,,,,,,,,,
PRI,Primerica Inc,Financial,Insurance - Life,8.62B,15.50,12.50,0.60%,Feb 13/a,"137,634",246.04,,,,,,,,,,,,,,,,,,,,,,,,
CNM,Core & Main Inc,Industrials,Industrial Distribution,8.58B,21.21,18.30,0.14%,Dec 05/b,"2,340,514",44.75,,,,,,,,,,,,,,,,,,,,,,,,
MUSA,Murphy USA Inc,Consumer Cyclical,Specialty Retail,8.56B,15.77,14.47,8.65%,Feb 07/a,"159,791",402.46,,,,,,,,,,,,,,,,,,,,,,,,
RHI,Robert Half Inc,Industrials,Staffing & Employment Services,8.47B,20.67,17.98,2.83%,Jan 30/a,"821,535",80.03,,,,,,,,,,,,,,,,,,,,,,,,
NTRA,Natera Inc,Healthcare,Diagnostics & Research,8.46B,-,-,8.26%,Feb 28/a,"978,382",70.41,,,,,,,,,,,,,,,,,,,,,,,,
LCID,Lucid Group Inc,Consumer Cyclical,Auto Manufacturers,8.43B,-,-,63.20%,Feb 21/a,"23,686,882",3.68,,,,,,,,,,,,,,,,,,,,,,,,
DBX,Dropbox Inc,Technology,Software - Infrastructure,8.38B,18.44,11.19,26.49%,Feb 15/a,"11,224,145",24.23,,,,,,,,,,,,,,,,,,,,,,,,
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,8.36B,26.40,17.83,1.27%,Jan 31/a,"1,280,958",71.64,,,,,,,,,,,,,,,,,,,,,,,,
EXP,Eagle Materials Inc.,Basic Materials,Building Materials,8.34B,17.09,15.29,1.39%,Jan 25/b,"340,670",242.13,,,,,,,,,,,,,,,,,,,,,,,,
APPF,Appfolio Inc,Technology,Software - Application,8.34B,7825.84,53.07,45.10%,Jan 25/a,"137,323",233.21,,,,,,,,,,,,,,,,,,,,,,,,
WWD,Woodward Inc,Industrials,Aerospace & Defense,8.29B,29.00,22.93,6.54%,Jan 29/a,"191,139",137.50,,,,,,,,,,,,,,,,,,,,,,,,
ONTO,Onto Innovation Inc.,Technology,Semiconductor Equipment & Materials,8.28B,68.79,28.53,0.98%,Feb 08/a,"764,107",168.80,,,,,,,,,,,,,,,,,,,,,,,,
FRT,Federal Realty Investment Trust.,Real Estate,REIT - Retail,8.25B,35.51,31.73,1.14%,Feb 12/a,"652,644",99.41,,,,,,,,,,,,,,,,,,,,,,,,
SSD,"Simpson Manufacturing Co., Inc.",Basic Materials,Lumber & Wood Production,8.23B,23.34,19.83,0.60%,Feb 05/a,"155,981",192.91,,,,,,,,,,,,,,,,,,,,,,,,
GNTX,Gentex Corp.,Consumer Cyclical,Auto Parts,8.19B,19.17,14.35,0.25%,Jan 26/b,"1,437,093",35.10,,,,,,,,,,,,,,,,,,,,,,,,
SOFI,SoFi Technologies Inc,Financial,Credit Services,8.16B,-,32.95,7.54%,Jan 29/b,"39,814,876",8.51,,,,,,,,,,,,,,,,,,,,,,,,
CACI,Caci International Inc.,Technology,Information Technology Services,8.11B,22.04,16.01,1.32%,Jan 24/a,"131,278",364.02,,,,,,,,,,,,,,,,,,,,,,,,
MKTX,MarketAxess Holdings Inc.,Financial,Capital Markets,8.11B,31.24,25.92,2.29%,Jan 31/b,"393,970",213.98,,,,,,,,,,,,,,,,,,,,,,,,
OWL,Blue Owl Capital Inc,Financial,Asset Management,8.11B,216.95,17.69,1.92%,Feb 12/b,"4,451,687",17.79,,,,,,,,,,,,,,,,,,,,,,,,
ARMK,Aramark,Industrials,Specialty Business Services,8.10B,12.92,15.75,0.72%,Feb 06/b,"2,992,071",30.86,,,,,,,,,,,,,,,,,,,,,,,,
APLS,Apellis Pharmaceuticals Inc,Healthcare,Biotechnology,8.04B,-,-,18.38%,Feb 27/b,"854,249",67.85,,,,,,,,,,,,,,,,,,,,,,,,
NXT,Nextracker Inc,Technology,Solar,8.04B,35.19,19.26,9.63%,Jan 31/a,"2,369,125",58.88,,,,,,,,,,,,,,,,,,,,,,,,
BWXT,BWX Technologies Inc,Industrials,Aerospace & Defense,8.03B,36.13,28.37,0.31%,Feb 27/a,"503,341",87.70,,,,,,,,,,,,,,,,,,,,,,,,
MKSI,"MKS Instruments, Inc.",Technology,Scientific & Technical Instruments,7.99B,-,17.27,0.74%,Feb 07/a,"653,419",119.53,,,,,,,,,,,,,,,,,,,,,,,,
AGCO,AGCO Corp.,Industrials,Farm & Heavy Construction Machinery,7.97B,6.81,8.31,17.09%,Feb 06/b,"988,206",106.47,,,,,,,,,,,,,,,,,,,,,,,,
DCI,Donaldson Co. Inc.,Industrials,Specialty Industrial Machinery,7.97B,22.47,18.87,0.53%,Feb 28/b,"400,518",66.35,,,,,,,,,,,,,,,,,,,,,,,,
ELAN,Elanco Animal Health Inc,Healthcare,Drug Manufacturers - Specialty & Generic,7.96B,-,18.22,0.88%,Feb 26/b,"4,257,023",16.15,,,,,,,,,,,,,,,,,,,,,,,,
MIDD,Middleby Corp.,Industrials,Specialty Industrial Machinery,7.95B,20.01,13.24,1.34%,Feb 20/b,"689,923",148.31,,,,,,,,,,,,,,,,,,,,,,,,
LNW,Light & Wonder Inc,Consumer Cyclical,Gambling,7.94B,63.49,25.14,0.95%,Feb 27/a,"559,691",88.14,,,,,,,,,,,,,,,,,,,,,,,,
PSN,Parsons Corp,Technology,Information Technology Services,7.93B,53.13,23.19,1.04%,Feb 14/b,"723,014",74.95,,,,,,,,,,,,,,,,,,,,,,,,
ORI,Old Republic International Corp.,Financial,Insurance - Diversified,7.92B,13.47,9.70,7.74%,Jan 25/b,"1,610,140",28.26,,,,,,,,,,,,,,,,,,,,,,,,
CIEN,CIENA Corp.,Technology,Communication Equipment,7.90B,31.87,15.05,1.30%,Mar 07/b,"1,720,667",54.45,,,,,,,,,,,,,,,,,,,,,,,,
RBC,RBC Bearings Inc.,Industrials,Tools & Accessories,7.89B,45.19,28.58,1.75%,Feb 08/b,"140,442",270.40,,,,,,,,,,,,,,,,,,,,,,,,
FHN,First Horizon Corporation,Financial,Banks - Regional,7.89B,9.23,8.96,1.64%,Jan 18/b,"6,663,764",14.12,,,,,,,,,,,,,,,,,,,,,,,,
PCVX,Vaxcyte Inc,Healthcare,Biotechnology,7.86B,-,-,5.62%,Nov 06/a,"664,881",74.10,,,,,,,,,,,,,,,,,,,,,,,,
COKE,Coca-Cola Consolidated Inc,Consumer Defensive,Beverages - Non-Alcoholic,7.84B,17.78,-,44.27%,Feb 21/a,"73,160",836.47,,,,,,,,,,,,,,,,,,,,,,,,
PNW,Pinnacle West Capital Corp.,Utilities,Utilities - Regulated Electric,7.84B,16.47,14.24,0.20%,Feb 27/b,"1,126,523",69.10,,,,,,,,,,,,,,,,,,,,,,,,
LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships,7.79B,7.80,7.01,2.10%,Feb 14/b,"223,664",283.22,,,,,,,,,,,,,,,,,,,,,,,,
COLD,Americold Realty Trust Inc,Real Estate,REIT - Industrial,7.79B,-,45.00,0.23%,Feb 22/a,"4,897,200",27.46,,,,,,,,,,,,,,,,,,,,,,,,
PARA,Paramount Global,Communication Services,Entertainment,7.78B,-,11.50,11.49%,Feb 28/a,"13,026,958",11.95,,,,,,,,,,,,,,,,,,,,,,,,
LEA,Lear Corp.,Consumer Cyclical,Auto Parts,7.76B,14.06,7.64,0.28%,Feb 06/b,"419,500",136.11,,,,,,,,,,,,,,,,,,,,,,,,
CART,Maplebear Inc.,Consumer Cyclical,Internet Retail,7.76B,-,29.94,57.70%,Feb 13/a,"11,612,374",27.70,,,,,,,,,,,,,,,,,,,,,,,,
KBR,KBR Inc,Industrials,Engineering & Construction,7.76B,-,14.51,1.17%,Feb 20/b,"4,451,348",57.45,,,,,,,,,,,,,,,,,,,,,,,,
ACHC,Acadia Healthcare Company Inc,Healthcare,Medical Care Facilities,7.74B,-,22.71,2.77%,Feb 27/a,"443,300",83.97,,,,,,,,,,,,,,,,,,,,,,,,
SF,Stifel Financial Corp.,Financial,Capital Markets,7.72B,17.69,9.83,3.70%,Jan 24/b,"548,536",75.67,,,,,,,,,,,,,,,,,,,,,,,,
PVH,PVH Corp,Consumer Cyclical,Apparel Manufacturing,7.70B,15.23,10.76,0.53%,Nov 29/a,"530,904",129.16,,,,,,,,,,,,,,,,,,,,,,,,
UI,Ubiquiti Inc,Technology,Communication Equipment,7.69B,20.67,16.36,93.12%,Feb 09/b,"103,098",127.25,,,,,,,,,,,,,,,,,,,,,,,,
OHI,"Omega Healthcare Investors, Inc.",Real Estate,REIT - Healthcare Facilities,7.69B,31.85,21.84,0.29%,Feb 07/a,"1,980,828",31.35,,,,,,,,,,,,,,,,,,,,,,,,
GPK,Graphic Packaging Holding Co,Consumer Cyclical,Packaging & Containers,7.57B,11.21,8.58,1.20%,Feb 20/a,"5,026,660",24.74,,,,,,,,,,,,,,,,,,,,,,,,
DUOL,Duolingo Inc,Technology,Software - Application,7.57B,-,238.71,16.40%,Feb 28/a,"534,756",180.03,,,,,,,,,,,,,,,,,,,,,,,,
INGR,Ingredion Inc,Consumer Defensive,Packaged Foods,7.55B,12.07,11.17,1.08%,Feb 06/b,"453,351",115.86,,,,,,,,,,,,,,,,,,,,,,,,
CYTK,Cytokinetics Inc,Healthcare,Biotechnology,7.54B,-,-,3.63%,Feb 27/a,"1,136,377",76.89,,,,,,,,,,,,,,,,,,,,,,,,
KVYO,Klaviyo Inc,Technology,Software - Infrastructure,7.49B,-,-,93.40%,Feb 27/a,"524,412",28.97,,,,,,,,,,,,,,,,,,,,,,,,
DLB,Dolby Laboratories Inc,Industrials,Specialty Business Services,7.48B,40.51,27.85,38.79%,Feb 01/a,"368,178",78.31,,,,,,,,,,,,,,,,,,,,,,,,
NNN,NNN REIT Inc,Real Estate,REIT - Retail,7.48B,19.01,20.06,0.81%,Feb 08/b,"3,585,440",41.00,,,,,,,,,,,,,,,,,,,,,,,,
GMED,Globus Medical Inc,Healthcare,Medical Devices,7.46B,35.03,16.24,16.96%,Feb 20/a,"1,578,618",54.16,,,,,,,,,,,,,,,,,,,,,,,,
CERE,Cerevel Therapeutics Holdings Inc,Healthcare,Biotechnology,7.45B,-,-,52.13%,Nov 01/b,"5,425,533",41.04,,,,,,,,,,,,,,,,,,,,,,,,
EHC,Encompass Health Corp,Healthcare,Medical Care Facilities,7.42B,21.30,16.86,1.39%,Feb 07/a,"554,830",74.01,,,,,,,,,,,,,,,,,,,,,,,,
WCC,"Wesco International, Inc.",Industrials,Industrial Distribution,7.41B,10.71,8.62,14.49%,Feb 13/b,"662,427",145.03,,,,,,,,,,,,,,,,,,,,,,,,
SITE,SiteOne Landscape Supply Inc,Industrials,Industrial Distribution,7.40B,43.28,33.06,1.61%,Feb 14/b,"248,086",163.91,,,,,,,,,,,,,,,,,,,,,,,,
AYI,"Acuity Brands, Inc.",Industrials,Electrical Equipment & Parts,7.39B,20.52,15.58,0.26%,Jan 09/b,"147,780",239.78,,,,,,,,,,,,,,,,,,,,,,,,
RRC,Range Resources Corp,Energy,Oil & Gas E&P,7.36B,5.47,12.60,3.07%,Feb 21/a,"2,675,104",30.52,,,,,,,,,,,,,,,,,,,,,,,,
PR,Permian Resources Corp,Energy,Oil & Gas E&P,7.35B,16.03,9.87,25.26%,Feb 27/a,"8,978,635",14.44,,,,,,,,,,,,,,,,,,,,,,,,
AMKR,AMKOR Technology Inc.,Technology,Semiconductor Equipment & Materials,7.31B,20.43,12.65,53.38%,Feb 05/a,"1,035,498",29.75,,,,,,,,,,,,,,,,,,,,,,,,
SN,SharkNinja Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",7.29B,43.81,13.39,56.06%,Feb 15/b,"1,185,142",52.45,,,,,,,,,,,,,,,,,,,,,,,,
SWN,Southwestern Energy Company,Energy,Oil & Gas E&P,7.28B,1.43,9.18,5.80%,Feb 22/a,"14,061,184",6.61,,,,,,,,,,,,,,,,,,,,,,,,
WFRD,Weatherford International plc,Energy,Oil & Gas Equipment & Services,7.27B,17.78,11.90,2.09%,Feb 06/a,"487,851",100.47,,,,,,,,,,,,,,,,,,,,,,,,
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",7.26B,-,10.21,17.54%,Feb 08/a,"842,763",114.07,,,,,,,,,,,,,,,,,,,,,,,,
FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,7.25B,26.41,32.40,0.42%,Feb 07/a,"2,027,380",54.80,,,,,,,,,,,,,,,,,,,,,,,,
VOYA,Voya Financial Inc,Financial,Financial Conglomerates,7.22B,12.93,7.32,0.83%,Feb 06/a,"951,242",70.14,,,,,,,,,,,,,,,,,,,,,,,,
EDR,Endeavor Group Holdings Inc,Communication Services,Entertainment,7.22B,-,19.95,36.69%,Feb 28/b,"2,230,214",24.02,,,,,,,,,,,,,,,,,,,,,,,,
AIT,Applied Industrial Technologies Inc.,Industrials,Industrial Distribution,7.21B,19.57,18.51,1.42%,Jan 25/b,"288,322",186.54,,,,,,,,,,,,,,,,,,,,,,,,
ALTR,Altair Engineering Inc,Technology,Software - Infrastructure,7.17B,-,75.01,34.08%,Feb 22/a,"306,250",87.84,,,,,,,,,,,,,,,,,,,,,,,,
BRBR,Bellring Brands Inc,Consumer Defensive,Packaged Foods,7.16B,44.19,28.18,0.87%,Feb 05/a,"1,534,984",54.70,,,,,,,,,,,,,,,,,,,,,,,,
LEVI,Levi Strauss & Co.,Consumer Cyclical,Apparel Manufacturing,7.16B,28.93,12.85,78.05%,Jan 25/a,"1,870,792",18.00,,,,,,,,,,,,,,,,,,,,,,,,
XRAY,DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,7.15B,-,16.65,0.91%,Feb 29/b,"2,905,024",33.75,,,,,,,,,,,,,,,,,,,,,,,,
CHWY,Chewy Inc,Consumer Cyclical,Internet Retail,7.12B,622.64,111.39,73.06%,Dec 06/a,"7,604,118",16.50,,,,,,,,,,,,,,,,,,,,,,,,
NYT,New York Times Co.,Communication Services,Publishing,7.11B,30.79,22.99,2.71%,Feb 07/b,"1,060,234",43.23,,,,,,,,,,,,,,,,,,,,,,,,
AR,Antero Resources Corp,Energy,Oil & Gas E&P,7.11B,30.35,8.00,7.81%,Feb 14/a,"5,742,309",23.41,,,,,,,,,,,,,,,,,,,,,,,,
ITCI,Intra-Cellular Therapies Inc,Healthcare,Drug Manufacturers - Specialty & Generic,7.09B,-,-,2.64%,Feb 22/b,"697,286",73.70,,,,,,,,,,,,,,,,,,,,,,,,
OSK,Oshkosh Corp,Industrials,Farm & Heavy Construction Machinery,7.08B,11.93,9.69,0.76%,Jan 30/b,"647,209",108.25,,,,,,,,,,,,,,,,,,,,,,,,
GPS,"Gap, Inc.",Consumer Cyclical,Apparel Retail,7.06B,187.22,15.55,42.80%,Mar 07/a,"6,459,954",19.04,,,,,,,,,,,,,,,,,,,,,,,,
RGLD,"Royal Gold, Inc.",Basic Materials,Gold,7.04B,29.44,21.86,0.36%,Feb 14/a,"584,769",107.22,,,,,,,,,,,,,,,,,,,,,,,,
TKO,TKO Group Holdings Inc,Communication Services,Entertainment,7.04B,66.74,26.87,25.47%,Feb 27/a,"921,893",85.76,,,,,,,,,,,,,,,,,,,,,,,,
STAG,STAG Industrial Inc,Real Estate,REIT - Industrial,7.03B,36.26,39.90,0.21%,Feb 13/a,"1,492,884",38.70,,,,,,,,,,,,,,,,,,,,,,,,
RHP,Ryman Hospitality Properties Inc,Real Estate,REIT - Hotel & Motel,7.03B,31.08,26.07,2.88%,Feb 22/a,"401,591",117.71,,,,,,,,,,,,,,,,,,,,,,,,
GNRC,Generac Holdings Inc,Industrials,Specialty Industrial Machinery,7.03B,34.75,14.02,1.67%,Feb 14/b,"1,339,070",114.39,,,,,,,,,,,,,,,,,,,,,,,,
SAIC,Science Applications International Corp.,Technology,Information Technology Services,7.02B,14.27,16.55,1.19%,Mar 04/a,"249,277",134.89,,,,,,,,,,,,,,,,,,,,,,,,
DV,DoubleVerify Holdings Inc,Technology,Software - Application,7.02B,126.10,55.56,19.03%,Feb 28/a,"1,206,400",41.31,,,,,,,,,,,,,,,,,,,,,,,,
MTDR,Matador Resources Co,Energy,Oil & Gas E&P,7.00B,8.34,6.96,8.24%,Feb 20/a,"2,939,122",58.74,,,,,,,,,,,,,,,,,,,,,,,,
CROX,Crocs Inc,Consumer Cyclical,Footwear & Accessories,6.99B,9.02,8.51,3.68%,Feb 15/b,"1,482,288",115.59,,,,,,,,,,,,,,,,,,,,,,,,
IVZ,Invesco Ltd,Financial,Asset Management,6.98B,-,8.23,2.09%,Jan 23/b,"5,221,035",15.53,,,,,,,,,,,,,,,,,,,,,,,,
HQY,Healthequity Inc,Healthcare,Health Information Services,6.98B,242.05,28.67,2.33%,Dec 05/a,"517,816",81.33,,,,,,,,,,,,,,,,,,,,,,,,
MSA,MSA Safety Inc,Industrials,Security & Protection Services,6.97B,121.55,21.09,6.26%,Feb 14/a,"143,423",177.30,,,,,,,,,,,,,,,,,,,,,,,,
SUM,Summit Materials Inc,Basic Materials,Building Materials,6.97B,16.75,16.99,46.51%,Feb 14/a,"1,350,152",39.98,,,,,,,,,,,,,,,,,,,,,,,,
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,6.96B,-,12.87,6.36%,Feb 13/b,"1,649,315",50.19,,,,,,,,,,,,,,,,,,,,,,,,
MASI,Masimo Corp,Healthcare,Medical Devices,6.95B,80.53,39.17,7.72%,Feb 27/a,"581,531",131.49,,,,,,,,,,,,,,,,,,,,,,,,
BWA,BorgWarner Inc,Consumer Cyclical,Auto Parts,6.93B,11.31,6.81,0.78%,Feb 08/b,"3,805,499",30.16,,,,,,,,,,,,,,,,,,,,,,,,
CFR,Cullen Frost Bankers Inc.,Financial,Banks - Regional,6.92B,11.88,12.88,7.45%,Jan 25/b,"303,170",107.85,,,,,,,,,,,,,,,,,,,,,,,,
AXTA,Axalta Coating Systems Ltd,Basic Materials,Specialty Chemicals,6.91B,26.04,14.62,0.35%,Feb 08/b,"1,352,114",31.39,,,,,,,,,,,,,,,,,,,,,,,,
DDS,Dillard's Inc.,Consumer Cyclical,Department Stores,6.90B,9.20,16.05,49.39%,Nov 09/b,"104,823",425.48,,,,,,,,,,,,,,,,,,,,,,,,
PPC,Pilgrim's Pride Corp.,Consumer Defensive,Packaged Foods,6.90B,220.18,11.38,82.69%,Feb 26/b,"699,270",29.13,,,,,,,,,,,,,,,,,,,,,,,,
NCLH,Norwegian Cruise Line Holdings Ltd,Consumer Cyclical,Travel Services,6.88B,-,13.36,1.09%,Feb 27/b,"8,549,179",16.18,,,,,,,,,,,,,,,,,,,,,,,,
BRX,Brixmor Property Group Inc,Real Estate,REIT - Retail,6.88B,22.66,24.72,0.78%,Feb 12/a,"2,074,689",22.84,,,,,,,,,,,,,,,,,,,,,,,,
ENSG,Ensign Group Inc,Healthcare,Medical Care Facilities,6.88B,33.18,20.55,3.57%,Feb 01/a,"293,414",121.34,,,,,,,,,,,,,,,,,,,,,,,,
LSTR,"Landstar System, Inc.",Industrials,Integrated Freight & Logistics,6.87B,25.97,23.23,1.03%,Jan 31/a,"213,165",191.10,,,,,,,,,,,,,,,,,,,,,,,,
EVR,Evercore Inc,Financial,Capital Markets,6.85B,28.68,12.05,7.92%,Jan 31/b,"231,134",181.89,,,,,,,,,,,,,,,,,,,,,,,,
SPSC,SPS Commerce Inc.,Technology,Software - Infrastructure,6.85B,105.95,49.65,1.02%,Feb 08/a,"168,268",186.68,,,,,,,,,,,,,,,,,,,,,,,,
MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,6.83B,31.95,12.58,0.96%,Feb 07/a,"4,015,635",19.34,,,,,,,,,,,,,,,,,,,,,,,,
CCCS,CCC Intelligent Solutions Holdings Inc,Technology,Software - Infrastructure,6.82B,-,32.06,63.05%,Feb 28/a,"1,484,114",11.32,,,,,,,,,,,,,,,,,,,,,,,,
BERY,Berry Global Group Inc,Consumer Cyclical,Packaging & Containers,6.82B,12.66,7.04,0.32%,Feb 07/b,"702,080",58.85,,,,,,,,,,,,,,,,,,,,,,,,
UFPI,UFP Industries Inc,Basic Materials,Lumber & Wood Production,6.80B,13.64,13.22,2.91%,Feb 20/b,"596,984",110.06,,,,,,,,,,,,,,,,,,,,,,,,
CGNX,Cognex Corp.,Technology,Scientific & Technical Instruments,6.77B,60.44,32.21,0.25%,Feb 15/b,"3,314,271",39.44,,,,,,,,,,,,,,,,,,,,,,,,
CACC,Credit Acceptance Corp.,Financial,Credit Services,6.77B,24.98,13.48,43.60%,Jan 31/a,"80,044",550.31,,,,,,,,,,,,,,,,,,,,,,,,
CR,Crane Co,Industrials,Specialty Industrial Machinery,6.77B,-,21.47,0.89%,Jan 29/a,"378,931",119.14,,,,,,,,,,,,,,,,,,,,,,,,
CHRD,Chord Energy Corp,Energy,Oil & Gas E&P,6.76B,6.48,7.95,2.33%,Feb 21/a,"440,140",163.75,,,,,,,,,,,,,,,,,,,,,,,,
FCN,FTI Consulting Inc.,Industrials,Consulting Services,6.76B,28.16,23.21,1.73%,Feb 22/b,"177,854",190.34,,,,,,,,,,,,,,,,,,,,,,,,
NOV,NOV Inc,Energy,Oil & Gas Equipment & Services,6.75B,6.84,9.18,0.93%,Feb 01/a,"4,602,710",17.13,,,,,,,,,,,,,,,,,,,,,,,,
DAR,Darling Ingredients Inc,Consumer Defensive,Packaged Foods,6.73B,9.54,10.30,1.37%,Feb 27/a,"1,646,420",42.18,,,,,,,,,,,,,,,,,,,,,,,,
CBSH,"Commerce Bancshares, Inc.",Financial,Banks - Regional,6.71B,14.12,15.17,3.14%,Jan 18/b,"331,124",51.39,,,,,,,,,,,,,,,,,,,,,,,,
CMA,"Comerica, Inc.",Financial,Banks - Regional,6.65B,7.81,8.12,0.82%,Jan 19/b,"1,573,275",50.42,,,,,,,,,,,,,,,,,,,,,,,,
AAON,AAON Inc.,Industrials,Building Products & Equipment,6.64B,40.05,34.38,17.79%,Feb 28/a,"566,898",81.75,,,,,,,,,,,,,,,,,,,,,,,,
BILL,BILL Holdings Inc,Technology,Software - Application,6.63B,-,25.21,4.51%,Feb 08/a,"2,115,659",63.05,,,,,,,,,,,,,,,,,,,,,,,,
OGE,Oge Energy Corp.,Utilities,Utilities - Regulated Electric,6.59B,15.79,15.45,0.40%,Feb 21/b,"1,598,740",32.92,,,,,,,,,,,,,,,,,,,,,,,,
WAL,Western Alliance Bancorp,Financial,Banks - Regional,6.58B,9.19,6.45,1.61%,Jan 25/a,"826,914",60.12,,,,,,,,,,,,,,,,,,,,,,,,
LYFT,Lyft Inc,Technology,Software - Application,6.57B,-,19.84,15.36%,Feb 13/a,"27,404,022",16.73,,,,,,,,,,,,,,,,,,,,,,,,
NFE,New Fortress Energy Inc,Utilities,Utilities - Regulated Gas,6.55B,16.80,7.41,48.62%,Feb 29/b,"800,944",31.95,,,,,,,,,,,,,,,,,,,,,,,,
WTS,"Watts Water Technologies, Inc.",Industrials,Specialty Industrial Machinery,6.55B,25.12,21.61,19.09%,Feb 12/a,"125,490",196.53,,,,,,,,,,,,,,,,,,,,,,,,
AZEK,AZEK Company Inc,Industrials,Building Products & Equipment,6.50B,56.11,33.76,1.99%,Feb 06/a,"1,833,001",44.58,,,,,,,,,,,,,,,,,,,,,,,,
